policy_id,exposure_years,activity,region_risk,building_material,surface_m2,insured_capital_eur,building_age_years,previous_claims,fire_protection,fire_station_distance_km,claim_count,average_claim_cost_eur,total_claim_cost_eur
SYN-000262,0.905,mixed_farming,low,wood,648.0,367040.0,31,0,1,8.1,0,0.0,0.0
SYN-000263,0.786,livestock,high,wood,3324.0,907292.0,31,1,1,1.6,0,0.0,0.0
SYN-000264,0.681,crop_farming,high,masonry,2946.0,1492643.0,51,0,0,8.7,0,0.0,0.0
SYN-000265,0.985,viticulture,medium,wood,5369.0,1194825.0,80,0,1,11.4,0,0.0,0.0
SYN-000266,0.622,crop_farming,high,masonry,1624.0,834596.0,11,0,1,7.5,0,0.0,0.0
SYN-000267,0.644,crop_farming,high,mixed,1843.0,531977.0,21,0,1,7.6,1,15523.46,15523.46
SYN-000268,0.755,crop_farming,low,masonry,1096.0,345364.0,35,0,1,3.5,0,0.0,0.0
SYN-000269,0.658,crop_farming,medium,mixed,965.0,588281.0,65,1,1,5.6,0,0.0,0.0
SYN-000270,0.733,crop_farming,low,mixed,2136.0,772047.0,20,0,0,1.2,0,0.0,0.0
SYN-000271,0.98,crop_farming,medium,wood,2937.0,918058.0,37,0,1,2.3,0,0.0,0.0
SYN-000272,0.542,crop_farming,low,wood,2021.0,827943.0,20,0,0,12.9,0,0.0,0.0
SYN-000273,0.489,crop_farming,high,masonry,702.0,341911.0,57,0,1,32.4,0,0.0,0.0
SYN-000274,0.654,mixed_farming,medium,mixed,1563.0,502063.0,19,0,1,9.8,0,0.0,0.0
SYN-000275,0.702,mixed_farming,low,masonry,735.0,213783.0,8,0,1,7.9,0,0.0,0.0
SYN-000276,0.828,livestock,medium,masonry,981.0,519780.0,38,0,1,0.8,0,0.0,0.0
SYN-000277,0.973,livestock,medium,masonry,3511.0,989542.0,1,0,0,7.5,0,0.0,0.0
SYN-000278,0.813,livestock,medium,wood,556.0,294076.0,24,0,1,2.5,0,0.0,0.0
SYN-000279,0.992,mixed_farming,high,mixed,4962.0,2225391.0,78,2,0,9.0,0,0.0,0.0
SYN-000280,0.548,mixed_farming,low,masonry,1732.0,568905.0,66,0,1,17.8,0,0.0,0.0
SYN-000281,0.525,crop_farming,medium,wood,895.0,376042.0,51,0,1,3.6,0,0.0,0.0
SYN-000282,0.584,crop_farming,medium,mixed,1267.0,514282.0,36,0,0,6.7,0,0.0,0.0
SYN-000283,0.872,crop_farming,medium,masonry,776.0,358619.0,65,2,1,6.8,0,0.0,0.0
SYN-000284,0.512,crop_farming,medium,masonry,849.0,297292.0,5,1,1,7.2,0,0.0,0.0
SYN-000285,0.518,livestock,low,mixed,1271.0,636748.0,35,0,0,9.4,0,0.0,0.0
SYN-000286,0.647,livestock,low,mixed,979.0,364873.0,36,0,1,3.6,0,0.0,0.0
SYN-000287,0.591,crop_farming,medium,masonry,661.0,395944.0,2,0,1,2.4,0,0.0,0.0
SYN-000288,0.788,livestock,high,masonry,1050.0,327769.0,8,0,0,19.9,1,7868.3,7868.3
SYN-000289,0.934,livestock,low,masonry,516.0,302641.0,35,0,1,8.9,1,14796.7,14796.7
SYN-000290,0.483,crop_farming,low,masonry,530.0,299815.0,12,0,1,15.5,0,0.0,0.0
SYN-000291,0.728,mixed_farming,medium,masonry,527.0,248184.0,80,0,0,14.2,0,0.0,0.0
SYN-000292,0.453,crop_farming,high,masonry,3592.0,1323398.0,11,2,0,3.7,0,0.0,0.0
SYN-000293,0.533,viticulture,medium,masonry,1578.0,398510.0,3,0,1,10.3,0,0.0,0.0
SYN-000294,0.585,crop_farming,low,mixed,1785.0,489389.0,64,0,0,10.7,0,0.0,0.0
SYN-000295,0.747,mixed_farming,medium,masonry,1221.0,390463.0,33,0,0,5.4,0,0.0,0.0
SYN-000296,0.733,viticulture,medium,masonry,1684.0,734743.0,35,0,1,3.8,0,0.0,0.0
SYN-000297,0.786,viticulture,medium,masonry,2603.0,1108944.0,22,1,1,5.4,0,0.0,0.0
SYN-000298,0.891,mixed_farming,low,wood,1580.0,503740.0,1,0,1,5.7,1,26553.13,26553.13
SYN-000299,0.512,mixed_farming,low,masonry,3520.0,1326454.0,58,0,1,4.7,0,0.0,0.0
SYN-000300,0.846,mixed_farming,low,masonry,1183.0,762140.0,41,0,1,3.1,0,0.0,0.0
SYN-000301,0.8,mixed_farming,medium,masonry,1789.0,745433.0,32,0,1,9.8,0,0.0,0.0
SYN-000302,0.448,crop_farming,medium,mixed,1915.0,702097.0,17,1,1,2.4,0,0.0,0.0
SYN-000303,0.607,livestock,low,masonry,661.0,344167.0,11,0,1,11.8,0,0.0,0.0
SYN-000304,0.417,livestock,medium,masonry,1246.0,534430.0,58,0,1,25.4,0,0.0,0.0
SYN-000305,0.454,mixed_farming,medium,wood,366.0,168579.0,6,1,1,7.6,0,0.0,0.0
SYN-000306,0.57,livestock,low,mixed,1114.0,536316.0,76,0,0,7.2,0,0.0,0.0
SYN-000307,0.546,livestock,medium,masonry,1011.0,651987.0,43,0,1,4.8,0,0.0,0.0
SYN-000308,0.94,mixed_farming,medium,masonry,972.0,382102.0,14,0,0,13.1,0,0.0,0.0
SYN-000309,0.936,crop_farming,medium,wood,930.0,250679.0,71,0,1,6.1,0,0.0,0.0
SYN-000310,0.747,crop_farming,high,wood,1691.0,426444.0,23,0,1,7.1,1,5269.28,5269.28
SYN-000311,0.841,livestock,high,mixed,681.0,279594.0,24,0,0,9.1,0,0.0,0.0
SYN-000312,1.0,livestock,low,mixed,4060.0,1839688.0,57,0,1,3.3,0,0.0,0.0
SYN-000313,0.646,crop_farming,low,wood,1753.0,786531.0,10,0,1,3.3,1,2529.49,2529.49
SYN-000314,0.713,livestock,low,wood,719.0,239470.0,51,2,0,4.9,0,0.0,0.0
SYN-000315,0.791,livestock,low,masonry,1846.0,637496.0,22,0,1,4.5,0,0.0,0.0
SYN-000316,0.952,livestock,medium,wood,2314.0,1113856.0,67,0,0,18.5,0,0.0,0.0
SYN-000317,0.878,livestock,high,mixed,1541.0,658823.0,38,0,1,7.3,0,0.0,0.0
SYN-000318,0.439,mixed_farming,high,mixed,630.0,303812.0,52,0,1,2.8,0,0.0,0.0
SYN-000319,0.828,crop_farming,low,masonry,5189.0,2374969.0,37,0,1,5.3,0,0.0,0.0
SYN-000320,0.551,viticulture,medium,masonry,1837.0,659063.0,16,0,1,10.6,0,0.0,0.0
SYN-000321,0.553,viticulture,low,mixed,539.0,299992.0,26,0,1,16.5,0,0.0,0.0
SYN-000322,0.728,livestock,medium,mixed,1388.0,639331.0,67,0,1,38.3,0,0.0,0.0
SYN-000323,0.818,livestock,low,masonry,1050.0,449950.0,41,0,0,2.2,0,0.0,0.0
SYN-000324,0.496,livestock,high,mixed,1217.0,420824.0,13,1,1,24.7,0,0.0,0.0
SYN-000325,0.589,mixed_farming,high,masonry,558.0,320783.0,6,0,0,8.8,0,0.0,0.0
SYN-000326,0.83,mixed_farming,low,masonry,1256.0,360301.0,7,0,0,16.4,0,0.0,0.0
SYN-000327,0.491,mixed_farming,medium,mixed,706.0,220552.0,66,0,1,4.6,0,0.0,0.0
SYN-000328,0.91,livestock,medium,mixed,966.0,361575.0,76,0,1,15.7,0,0.0,0.0
SYN-000329,0.674,mixed_farming,high,masonry,1559.0,779799.0,41,0,0,17.2,0,0.0,0.0
SYN-000330,0.752,crop_farming,medium,masonry,889.0,410110.0,47,0,1,12.1,0,0.0,0.0
SYN-000331,0.448,mixed_farming,low,masonry,1003.0,339421.0,42,0,0,22.0,0,0.0,0.0
SYN-000332,0.973,crop_farming,medium,mixed,2066.0,549479.0,27,0,0,3.3,0,0.0,0.0
SYN-000333,0.945,mixed_farming,low,wood,680.0,191274.0,62,0,1,4.8,0,0.0,0.0
SYN-000334,0.514,mixed_farming,medium,mixed,795.0,374877.0,21,2,1,5.9,0,0.0,0.0
SYN-000335,0.798,crop_farming,low,mixed,536.0,322017.0,59,0,1,2.9,0,0.0,0.0
SYN-000336,0.876,mixed_farming,medium,masonry,710.0,357330.0,7,0,1,10.7,0,0.0,0.0
SYN-000337,0.473,crop_farming,high,masonry,1318.0,616658.0,47,1,1,11.5,0,0.0,0.0
SYN-000338,0.746,mixed_farming,low,wood,1837.0,912337.0,45,0,1,1.7,0,0.0,0.0
SYN-000339,0.91,crop_farming,medium,masonry,718.0,261320.0,11,0,0,14.5,0,0.0,0.0
SYN-000340,0.704,viticulture,medium,masonry,1802.0,896431.0,70,1,1,12.0,0,0.0,0.0
SYN-000341,0.954,crop_farming,low,masonry,1298.0,531874.0,16,0,1,10.6,0,0.0,0.0
SYN-000342,0.429,viticulture,medium,mixed,493.0,282118.0,55,1,1,0.5,0,0.0,0.0
SYN-000343,0.952,mixed_farming,medium,masonry,1358.0,614429.0,39,0,1,8.6,1,9800.54,9800.54
SYN-000344,0.986,mixed_farming,medium,masonry,2634.0,1406120.0,61,0,1,24.5,0,0.0,0.0
SYN-000345,0.494,mixed_farming,high,mixed,354.0,393872.0,35,0,1,10.2,0,0.0,0.0
SYN-000346,0.659,mixed_farming,medium,masonry,4462.0,1918373.0,48,1,1,5.2,0,0.0,0.0
SYN-000347,0.772,viticulture,medium,masonry,815.0,392825.0,60,1,1,4.4,0,0.0,0.0
SYN-000348,0.936,crop_farming,low,mixed,415.0,291955.0,1,0,1,16.1,0,0.0,0.0
SYN-000349,0.496,mixed_farming,low,wood,1326.0,358084.0,17,0,0,4.8,0,0.0,0.0
SYN-000350,0.6,crop_farming,low,masonry,2080.0,860916.0,36,0,1,10.1,0,0.0,0.0
SYN-000351,0.879,mixed_farming,high,masonry,1010.0,369770.0,29,0,1,3.1,0,0.0,0.0
SYN-000352,0.646,crop_farming,high,masonry,1484.0,797777.0,3,0,1,21.8,0,0.0,0.0
SYN-000353,0.763,livestock,high,masonry,4807.0,2222057.0,51,0,1,15.2,0,0.0,0.0
SYN-000354,0.736,livestock,low,wood,1385.0,592023.0,7,0,1,16.0,0,0.0,0.0
SYN-000355,0.984,livestock,medium,mixed,8422.0,3065165.0,61,0,1,13.5,1,19525.3,19525.3
SYN-000356,0.485,livestock,medium,masonry,2757.0,1198619.0,15,0,1,7.6,0,0.0,0.0
SYN-000357,0.969,mixed_farming,medium,mixed,1253.0,569752.0,49,0,1,2.7,1,37659.26,37659.26
SYN-000358,0.738,mixed_farming,low,masonry,1465.0,469485.0,72,0,1,3.0,0,0.0,0.0
SYN-000359,0.942,livestock,high,masonry,985.0,509935.0,30,0,0,12.6,0,0.0,0.0
SYN-000360,0.471,mixed_farming,low,wood,1425.0,543808.0,18,0,1,6.6,0,0.0,0.0
SYN-000361,0.785,viticulture,low,masonry,1746.0,526039.0,19,1,0,7.9,0,0.0,0.0
SYN-000362,0.904,crop_farming,high,masonry,932.0,422603.0,37,0,1,8.6,0,0.0,0.0
SYN-000363,0.872,crop_farming,medium,wood,494.0,156838.0,24,0,1,1.4,0,0.0,0.0
SYN-000364,0.406,crop_farming,medium,masonry,2861.0,1273194.0,71,1,1,11.6,0,0.0,0.0
SYN-000365,0.671,mixed_farming,medium,masonry,2282.0,878110.0,68,0,1,6.8,0,0.0,0.0
SYN-000366,0.469,livestock,high,masonry,482.0,214198.0,55,1,1,19.5,0,0.0,0.0
SYN-000367,0.492,mixed_farming,low,masonry,1354.0,401838.0,28,1,1,6.8,0,0.0,0.0
SYN-000368,0.824,mixed_farming,medium,masonry,2363.0,1074297.0,11,0,1,14.9,0,0.0,0.0
SYN-000369,0.974,livestock,low,masonry,2209.0,980913.0,19,0,1,14.1,0,0.0,0.0
SYN-000370,0.78,mixed_farming,low,masonry,772.0,409851.0,37,0,1,7.7,0,0.0,0.0
SYN-000371,0.461,mixed_farming,medium,masonry,2295.0,827457.0,66,0,1,3.4,0,0.0,0.0
SYN-000372,0.546,crop_farming,medium,mixed,1224.0,537136.0,62,1,0,10.5,0,0.0,0.0
SYN-000373,0.627,livestock,low,wood,1560.0,697126.0,79,0,1,12.9,0,0.0,0.0
SYN-000374,0.475,livestock,medium,mixed,667.0,200877.0,36,0,0,25.5,0,0.0,0.0
SYN-000375,0.909,crop_farming,medium,mixed,150.0,128341.0,45,1,0,13.8,0,0.0,0.0
SYN-000376,0.517,crop_farming,medium,mixed,731.0,273703.0,18,1,1,9.2,0,0.0,0.0
SYN-000377,0.478,viticulture,medium,masonry,1718.0,834393.0,56,0,0,9.8,0,0.0,0.0
SYN-000378,0.835,livestock,high,masonry,1060.0,488753.0,52,0,0,10.0,0,0.0,0.0
SYN-000379,0.476,livestock,medium,masonry,1849.0,856216.0,6,0,1,13.2,0,0.0,0.0
SYN-000380,0.646,mixed_farming,medium,masonry,2487.0,1200715.0,33,0,0,5.8,0,0.0,0.0
SYN-000381,0.709,livestock,medium,wood,978.0,360837.0,75,0,1,9.1,0,0.0,0.0
SYN-000382,0.448,viticulture,medium,masonry,917.0,249164.0,42,0,1,1.7,0,0.0,0.0
SYN-000383,0.733,mixed_farming,low,wood,293.0,208645.0,35,0,1,3.9,0,0.0,0.0
SYN-000384,0.688,livestock,low,masonry,443.0,234607.0,10,0,0,9.8,0,0.0,0.0
SYN-000385,0.801,livestock,low,masonry,507.0,194970.0,64,0,1,17.0,0,0.0,0.0
SYN-000386,0.531,viticulture,medium,masonry,1740.0,850312.0,73,0,0,8.9,0,0.0,0.0
SYN-000387,0.614,mixed_farming,high,masonry,984.0,518320.0,73,0,0,14.1,0,0.0,0.0
SYN-000388,0.796,viticulture,medium,masonry,856.0,232853.0,74,2,1,14.5,0,0.0,0.0
SYN-000389,0.421,crop_farming,medium,mixed,795.0,373989.0,76,0,1,13.7,0,0.0,0.0
SYN-000390,0.469,mixed_farming,medium,masonry,730.0,493168.0,25,0,0,2.5,0,0.0,0.0
SYN-000391,0.57,mixed_farming,medium,mixed,2209.0,1180590.0,61,0,1,5.1,0,0.0,0.0
SYN-000392,0.464,crop_farming,medium,wood,1288.0,660706.0,24,0,0,17.1,0,0.0,0.0
SYN-000393,0.424,mixed_farming,medium,masonry,2309.0,1186408.0,29,0,1,7.5,0,0.0,0.0
SYN-000394,0.992,mixed_farming,medium,wood,291.0,134496.0,14,0,0,8.2,0,0.0,0.0
SYN-000395,0.673,crop_farming,low,masonry,1713.0,923851.0,4,0,1,9.0,0,0.0,0.0
SYN-000396,0.72,livestock,medium,masonry,885.0,318127.0,47,0,0,20.0,0,0.0,0.0
SYN-000397,0.553,mixed_farming,medium,masonry,1009.0,325208.0,7,0,0,4.4,0,0.0,0.0
SYN-000398,0.405,crop_farming,medium,mixed,2920.0,1322053.0,16,0,1,13.3,0,0.0,0.0
SYN-000399,0.85,livestock,high,masonry,941.0,540817.0,16,0,1,9.6,0,0.0,0.0
SYN-000400,0.834,livestock,medium,mixed,1669.0,809712.0,50,1,1,8.8,0,0.0,0.0
SYN-000401,0.984,livestock,medium,wood,625.0,320470.0,40,0,0,5.4,0,0.0,0.0
SYN-000402,0.413,viticulture,low,masonry,1241.0,676909.0,76,0,1,11.6,0,0.0,0.0
SYN-000403,0.482,mixed_farming,medium,mixed,431.0,258872.0,53,0,0,7.3,0,0.0,0.0
SYN-000404,0.827,crop_farming,high,mixed,1168.0,374761.0,15,0,1,18.1,0,0.0,0.0
SYN-000405,0.598,viticulture,high,masonry,1557.0,771960.0,21,0,1,13.5,0,0.0,0.0
SYN-000406,0.438,mixed_farming,high,masonry,2488.0,972708.0,19,0,1,12.0,0,0.0,0.0
SYN-000407,0.581,crop_farming,low,masonry,712.0,263126.0,37,0,1,15.7,0,0.0,0.0
SYN-000408,0.453,mixed_farming,medium,masonry,859.0,342680.0,8,0,0,4.6,0,0.0,0.0
SYN-000409,0.903,crop_farming,high,mixed,797.0,563781.0,35,0,1,22.3,0,0.0,0.0
SYN-000410,0.926,viticulture,medium,masonry,1028.0,542409.0,26,0,0,9.8,0,0.0,0.0
SYN-000411,0.782,mixed_farming,medium,masonry,648.0,319605.0,9,0,0,7.8,0,0.0,0.0
SYN-000412,0.631,mixed_farming,medium,mixed,298.0,162623.0,71,0,1,15.9,0,0.0,0.0
SYN-000413,0.861,crop_farming,medium,mixed,615.0,332758.0,28,0,1,4.6,0,0.0,0.0
SYN-000414,0.779,mixed_farming,low,wood,1174.0,393042.0,2,0,1,8.5,0,0.0,0.0
SYN-000415,0.875,crop_farming,low,masonry,1101.0,472535.0,59,0,1,8.1,0,0.0,0.0
SYN-000416,0.707,crop_farming,high,mixed,1735.0,805038.0,51,0,1,6.6,0,0.0,0.0
SYN-000417,0.975,crop_farming,high,masonry,2095.0,1114014.0,29,1,1,13.6,0,0.0,0.0
SYN-000418,0.574,mixed_farming,high,mixed,905.0,250312.0,31,1,1,11.7,0,0.0,0.0
SYN-000419,0.763,crop_farming,low,masonry,432.0,244288.0,16,0,1,7.5,0,0.0,0.0
SYN-000420,0.885,viticulture,low,masonry,1575.0,899476.0,26,2,0,17.5,1,15908.08,15908.08
SYN-000421,0.936,mixed_farming,low,wood,1204.0,319133.0,14,0,1,9.8,0,0.0,0.0
SYN-000422,0.968,crop_farming,high,mixed,1025.0,568437.0,14,0,1,11.1,1,9335.82,9335.82
SYN-000423,0.637,crop_farming,medium,mixed,2679.0,659277.0,32,0,1,12.1,0,0.0,0.0
SYN-000424,0.82,crop_farming,high,masonry,1624.0,751904.0,67,0,1,3.8,0,0.0,0.0
SYN-000425,0.574,mixed_farming,low,mixed,1313.0,499931.0,14,0,0,7.7,0,0.0,0.0
SYN-000426,0.79,mixed_farming,medium,masonry,1348.0,819776.0,66,0,1,6.7,0,0.0,0.0
SYN-000427,0.511,crop_farming,medium,masonry,2106.0,951754.0,67,0,1,5.9,0,0.0,0.0
SYN-000428,0.653,mixed_farming,low,masonry,774.0,459743.0,4,0,1,6.4,0,0.0,0.0
SYN-000429,0.952,crop_farming,high,masonry,684.0,257889.0,23,0,1,27.1,0,0.0,0.0
SYN-000430,0.887,mixed_farming,medium,masonry,1041.0,722581.0,47,1,0,5.4,0,0.0,0.0
SYN-000431,0.698,viticulture,low,mixed,564.0,519248.0,13,1,1,16.1,0,0.0,0.0
SYN-000432,0.488,mixed_farming,low,masonry,1177.0,532221.0,34,0,1,11.3,0,0.0,0.0
SYN-000433,0.639,mixed_farming,high,mixed,1291.0,443700.0,57,0,1,9.5,0,0.0,0.0
SYN-000434,0.483,mixed_farming,medium,wood,1159.0,714151.0,1,1,1,6.3,0,0.0,0.0
SYN-000435,0.441,crop_farming,medium,masonry,958.0,459086.0,52,0,1,2.1,0,0.0,0.0
SYN-000436,0.944,crop_farming,medium,mixed,3549.0,1815802.0,25,0,1,5.3,0,0.0,0.0
SYN-000437,0.695,crop_farming,medium,masonry,2234.0,599726.0,63,1,1,6.4,0,0.0,0.0
SYN-000438,0.454,livestock,medium,wood,1138.0,570796.0,16,0,1,7.8,0,0.0,0.0
SYN-000439,0.83,mixed_farming,high,masonry,1288.0,370333.0,57,0,1,18.2,0,0.0,0.0
SYN-000440,0.445,mixed_farming,low,masonry,2965.0,1165415.0,62,0,0,7.1,0,0.0,0.0
SYN-000441,0.638,mixed_farming,medium,masonry,829.0,382161.0,35,0,1,0.5,0,0.0,0.0
SYN-000442,0.538,crop_farming,low,wood,647.0,237860.0,36,0,1,13.6,0,0.0,0.0
SYN-000443,0.499,mixed_farming,low,masonry,1405.0,478774.0,33,0,0,11.1,0,0.0,0.0
SYN-000444,0.72,crop_farming,medium,mixed,1586.0,729608.0,64,0,1,9.8,0,0.0,0.0
SYN-000445,0.832,crop_farming,high,masonry,1665.0,555741.0,33,0,1,14.0,0,0.0,0.0
SYN-000446,0.692,mixed_farming,low,mixed,2076.0,969211.0,78,0,1,9.1,0,0.0,0.0
SYN-000447,0.892,viticulture,medium,masonry,753.0,279049.0,13,0,0,15.6,0,0.0,0.0
SYN-000448,0.95,mixed_farming,medium,masonry,485.0,186138.0,33,0,0,14.3,0,0.0,0.0
SYN-000449,0.884,crop_farming,low,masonry,829.0,366750.0,44,0,0,11.4,0,0.0,0.0
SYN-000450,0.974,mixed_farming,medium,masonry,1769.0,1042133.0,45,0,1,20.8,0,0.0,0.0
SYN-000451,0.957,crop_farming,high,mixed,666.0,282545.0,37,0,1,8.7,0,0.0,0.0
SYN-000452,0.9,mixed_farming,low,mixed,345.0,224230.0,78,1,1,5.8,0,0.0,0.0
SYN-000453,0.576,mixed_farming,low,masonry,1331.0,732601.0,39,0,1,11.6,0,0.0,0.0
SYN-000454,0.505,crop_farming,high,masonry,838.0,515575.0,14,0,1,4.3,0,0.0,0.0
SYN-000455,0.836,crop_farming,low,masonry,394.0,245788.0,31,0,0,3.3,0,0.0,0.0
SYN-000456,0.907,crop_farming,low,mixed,1272.0,532257.0,5,0,1,5.8,0,0.0,0.0
SYN-000457,0.894,viticulture,high,mixed,943.0,374480.0,24,0,1,8.8,0,0.0,0.0
SYN-000458,0.786,livestock,high,wood,3603.0,1466631.0,38,0,1,4.8,0,0.0,0.0
SYN-000459,0.898,mixed_farming,medium,wood,1284.0,629597.0,7,0,0,8.2,0,0.0,0.0
SYN-000460,0.824,mixed_farming,medium,masonry,1774.0,955634.0,40,0,1,1.9,0,0.0,0.0
SYN-000461,0.799,livestock,high,masonry,1198.0,451141.0,18,1,1,11.4,0,0.0,0.0
SYN-000462,0.428,crop_farming,medium,wood,822.0,264212.0,75,0,1,8.4,0,0.0,0.0
SYN-000463,0.676,viticulture,medium,masonry,883.0,485962.0,12,0,1,10.6,0,0.0,0.0
SYN-000464,0.42,livestock,high,masonry,2447.0,1241745.0,37,0,1,7.2,0,0.0,0.0
SYN-000465,0.455,livestock,medium,masonry,1971.0,922998.0,15,1,1,3.3,0,0.0,0.0
SYN-000466,0.725,mixed_farming,medium,mixed,461.0,167516.0,36,0,1,6.2,0,0.0,0.0
SYN-000467,0.428,mixed_farming,medium,mixed,538.0,269547.0,39,0,1,23.1,0,0.0,0.0
SYN-000468,0.948,viticulture,medium,wood,558.0,248697.0,40,0,1,3.4,0,0.0,0.0
SYN-000469,0.67,crop_farming,medium,masonry,2414.0,903223.0,38,0,1,11.1,0,0.0,0.0
SYN-000470,0.82,livestock,medium,masonry,393.0,150053.0,36,0,0,17.4,0,0.0,0.0
SYN-000471,0.489,livestock,medium,masonry,2021.0,636835.0,23,0,1,2.5,0,0.0,0.0
SYN-000472,0.909,livestock,high,mixed,1570.0,673448.0,72,0,1,16.1,0,0.0,0.0
SYN-000473,0.687,crop_farming,medium,masonry,1333.0,517455.0,52,0,1,13.1,0,0.0,0.0
SYN-000474,0.735,crop_farming,low,wood,891.0,356471.0,50,0,1,4.2,0,0.0,0.0
SYN-000475,0.789,crop_farming,low,masonry,2624.0,745459.0,33,1,1,2.3,0,0.0,0.0
SYN-000476,0.724,livestock,low,mixed,1305.0,526377.0,64,0,1,20.4,0,0.0,0.0
SYN-000477,0.738,livestock,medium,mixed,474.0,267256.0,55,0,1,3.5,0,0.0,0.0
SYN-000478,0.847,mixed_farming,medium,masonry,551.0,278519.0,13,0,1,5.2,0,0.0,0.0
SYN-000479,0.884,mixed_farming,low,mixed,416.0,131687.0,35,0,1,27.4,0,0.0,0.0
SYN-000480,0.584,livestock,high,masonry,2644.0,1186413.0,71,0,0,6.4,0,0.0,0.0
SYN-000481,0.953,livestock,low,mixed,3059.0,881101.0,71,0,1,2.1,0,0.0,0.0
SYN-000482,0.612,crop_farming,low,mixed,2455.0,1006232.0,78,0,0,1.7,0,0.0,0.0
SYN-000483,0.563,mixed_farming,high,mixed,1104.0,441022.0,61,0,1,7.7,0,0.0,0.0
SYN-000484,0.587,livestock,medium,masonry,480.0,260102.0,77,1,1,6.8,0,0.0,0.0
SYN-000485,0.615,crop_farming,medium,wood,611.0,160797.0,21,0,1,3.7,0,0.0,0.0
SYN-000486,0.59,livestock,high,wood,637.0,399774.0,79,0,1,1.6,0,0.0,0.0
SYN-000487,0.906,livestock,high,mixed,1177.0,544821.0,76,0,0,7.7,0,0.0,0.0
SYN-000488,0.737,crop_farming,low,wood,2986.0,1015855.0,56,0,1,2.3,0,0.0,0.0
SYN-000489,0.981,livestock,medium,masonry,2979.0,1525711.0,55,0,1,5.1,0,0.0,0.0
SYN-000490,0.45,livestock,medium,masonry,882.0,405511.0,54,1,0,4.4,0,0.0,0.0
SYN-000491,0.768,mixed_farming,low,masonry,283.0,145949.0,9,0,1,4.1,0,0.0,0.0
SYN-000492,0.458,mixed_farming,high,masonry,568.0,270651.0,6,0,0,2.6,0,0.0,0.0
SYN-000493,0.675,mixed_farming,medium,masonry,2624.0,839317.0,20,0,1,2.6,0,0.0,0.0
SYN-000494,0.63,livestock,high,mixed,1409.0,360363.0,23,0,0,11.5,0,0.0,0.0
SYN-000495,0.808,mixed_farming,medium,masonry,962.0,523629.0,5,1,1,10.3,0,0.0,0.0
SYN-000496,0.847,livestock,medium,masonry,919.0,315155.0,63,0,1,1.0,0,0.0,0.0
SYN-000497,0.543,livestock,low,mixed,744.0,401401.0,3,0,0,15.5,0,0.0,0.0
SYN-000498,0.516,mixed_farming,high,mixed,554.0,428468.0,29,0,1,3.7,0,0.0,0.0
SYN-000499,0.652,livestock,medium,wood,4660.0,1638549.0,9,0,0,3.3,0,0.0,0.0
SYN-000500,0.545,livestock,low,masonry,3703.0,1311666.0,50,0,1,5.4,0,0.0,0.0
SYN-000501,0.806,mixed_farming,low,mixed,710.0,316362.0,77,0,1,4.5,0,0.0,0.0
SYN-000502,0.711,mixed_farming,medium,masonry,388.0,284042.0,47,0,0,16.6,0,0.0,0.0
SYN-000503,0.896,viticulture,low,masonry,1353.0,425381.0,45,0,1,8.3,0,0.0,0.0
SYN-000504,0.989,livestock,medium,mixed,1101.0,742637.0,47,0,0,3.9,0,0.0,0.0
SYN-000505,0.627,livestock,medium,masonry,1823.0,569676.0,22,0,0,6.8,0,0.0,0.0
SYN-000506,0.947,mixed_farming,low,mixed,2112.0,550895.0,30,0,0,1.5,0,0.0,0.0
SYN-000507,0.866,livestock,medium,masonry,567.0,189372.0,26,0,0,6.7,0,0.0,0.0
SYN-000508,0.489,mixed_farming,low,masonry,2785.0,1121806.0,71,0,1,2.4,0,0.0,0.0
SYN-000509,0.902,livestock,high,masonry,963.0,466807.0,30,0,1,14.2,0,0.0,0.0
SYN-000510,0.689,crop_farming,high,masonry,1799.0,572374.0,20,0,0,9.4,0,0.0,0.0
SYN-000511,0.825,crop_farming,low,masonry,1023.0,611135.0,41,0,0,6.3,0,0.0,0.0
SYN-000512,0.822,mixed_farming,medium,masonry,2208.0,794391.0,62,1,1,14.5,0,0.0,0.0
SYN-000513,0.932,crop_farming,medium,masonry,261.0,168642.0,31,2,0,8.2,0,0.0,0.0
SYN-000514,0.857,crop_farming,high,mixed,1958.0,513200.0,3,0,1,16.3,0,0.0,0.0
SYN-000515,0.895,livestock,medium,masonry,706.0,352597.0,33,1,1,7.9,0,0.0,0.0
SYN-000516,0.593,crop_farming,medium,mixed,1271.0,431444.0,68,0,1,9.9,0,0.0,0.0
SYN-000517,0.984,livestock,high,mixed,2722.0,1066894.0,69,0,1,12.6,0,0.0,0.0
SYN-000518,0.797,mixed_farming,low,masonry,719.0,407944.0,61,0,1,12.5,0,0.0,0.0
SYN-000519,0.864,crop_farming,medium,masonry,649.0,422550.0,43,1,1,2.1,0,0.0,0.0
SYN-000520,0.915,mixed_farming,low,mixed,952.0,331812.0,79,1,1,3.9,0,0.0,0.0
SYN-000521,0.474,mixed_farming,medium,wood,913.0,441822.0,9,1,1,4.0,0,0.0,0.0
SYN-000522,0.602,livestock,medium,masonry,612.0,274159.0,10,1,1,8.9,0,0.0,0.0
SYN-000523,0.902,crop_farming,high,mixed,1299.0,503158.0,57,0,1,5.4,0,0.0,0.0
SYN-000524,0.953,mixed_farming,medium,masonry,1343.0,640131.0,65,0,1,1.7,0,0.0,0.0
